Trajectory ID,Mol smiles,Molality,Monomer Molecular Weight,Degree of Polymerization,Density,CONDUCTIVITY,TFSI Diffusivity,Li Diffusivity,Poly Diffusivity,Transference Number
28495,CCC(=O)NCC(CO[Cu])NCCOC(=O)[Au],1.3424e+0,4.7675e+2,1.9000e+1,1.3362e+0,5.3578e-5,1.6375e-8,1.2055e-8,1.2478e-8,2.5287e-1
28496,CCN(CCCCOC(=O)[Au])CC(C)(C)O[Cu],1.4389e+0,4.7581e+2,1.6000e+1,1.1933e+0,8.2726e-5,4.9100e-8,2.7874e-8,3.0687e-8,-6.0551e-1
28497,C=CC(C)(OC(=O)[Au])C(=O)NCCN[Cu],1.4165e+0,4.4471e+2,1.9000e+1,1.3598e+0,4.8096e-5,1.3232e-8,6.5605e-9,8.1207e-9,2.6701e-2
28498,O=C([Au])OCC(CO[Cu])NC(=O)C(F)(F)F,1.4958e+0,4.7362e+2,2.6000e+1,1.6645e+0,2.6598e-5,1.2637e-8,6.6856e-9,6.5873e-9,1.0721e-1
28499,CCC(NC(=O)[Au])C(C)O[Cu],1.3772e+0,3.8967e+2,3.1000e+1,1.2295e+0,2.4161e-5,1.8779e-8,7.6916e-9,9.4970e-9,-4.9906e-1
28500,CC(CNCCCCO[Cu])OC(=O)[Au],1.4873e+0,4.3373e+2,1.6000e+1,1.2369e+0,1.1992e-4,6.3060e-8,2.6952e-8,4.9535e-8,6.8411e-2
28501,C#CC(C)(NC(=O)[Au])C(=O)NCCO[Cu],1.4321e+0,4.4269e+2,1.9000e+1,1.4055e+0,2.9663e-5,1.0440e-8,3.8606e-9,4.5089e-9,-1.3583e-1
28502,O=C([Au])NCCN(CCN[Cu])[N+]([O-])=NO,1.3795e+0,4.4969e+2,1.9000e+1,1.5104e+0,9.1884e-5,2.1636e-8,2.1137e-8,1.8605e-8,2.7379e-1
28503,CC(C)CCNC(CO[Cu])COC(=O)[Au],1.4582e+0,4.4775e+2,2.6000e+1,1.2088e+0,3.1138e-5,2.6202e-8,1.6843e-8,2.3949e-8,-1.9384e-1
28504,C#CCC(COC(=O)[Au])NC(=O)C(C)O[Cu],1.4710e+0,4.5770e+2,1.9000e+1,1.3836e+0,4.5494e-5,1.5715e-8,1.0365e-8,8.5039e-9,2.6037e-1
28505,CCC(CO[Cu])NC(C)C(C)OC(=O)[Au],1.3937e+0,4.4775e+2,1.9000e+1,1.2089e+0,6.6297e-5,4.8405e-8,2.5962e-8,2.5638e-8,7.6677e-2
28506,CCCN(CCO[Cu])C(=O)CCNC(=O)[Au],1.4560e+0,4.6075e+2,1.7000e+1,1.3096e+0,5.5600e-5,2.5718e-8,1.3693e-8,1.9039e-8,2.9868e-1
28507,C#CCN(CC#C)CC(O[Cu])C(C)(C)OC(=O)[Au],1.4516e+0,4.8177e+2,3.1000e+1,1.2723e+0,5.8373e-5,3.0938e-8,1.9874e-8,1.2259e-8,-4.8155e-1
28508,CC(C)(CCCN[Cu])COC(=O)[Au],1.3810e+0,4.1773e+2,1.9000e+1,1.1845e+0,2.4511e-5,2.0153e-8,1.6247e-8,1.6170e-8,3.8993e-2
28509,CCC(CCO[Cu])CNC(=O)[Au],1.4293e+0,4.0370e+2,2.2000e+1,1.2345e+0,4.6464e-5,2.7198e-8,9.9450e-9,1.1141e-8,-1.1911e-1
28510,CCC(COC(=O)[Au])NCCC(C)(C)O[Cu],1.4486e+0,4.6178e+2,1.7000e+1,1.2068e+0,2.9176e-5,2.3916e-8,1.2422e-8,1.9911e-8,-1.2486e-1
28511,CC(C)(C)C(CO[Cu])COC(=O)[Au],1.3409e+0,4.1871e+2,2.6000e+1,1.2124e+0,2.0217e-5,1.8392e-8,1.7999e-8,1.9112e-8,1.4318e-1
28512,CN(CCCCO[Cu])CC(C)(C)OC(=O)[Au],1.3985e+0,4.6178e+2,1.6000e+1,1.1991e+0,5.0563e-5,2.7737e-8,2.2019e-8,2.8486e-8,-2.5049e-2
28513,CCOCC(CNCCCOC(=O)[Au])O[Cu],1.4347e+0,4.6375e+2,1.7000e+1,1.2430e+0,1.2076e-4,5.1566e-8,3.1374e-8,3.7492e-8,3.4979e-1
28514,CCN(CC)CCNCC(CO[Cu])OC(=O)[Au],1.4848e+0,4.7679e+2,3.1000e+1,1.2169e+0,1.3107e-4,5.1139e-8,1.8423e-8,2.7375e-8,-1.3781e-1
28515,CCCN(C)CC(CNC(=O)[Au])O[Cu],1.3304e+0,4.3274e+2,3.1000e+1,1.1993e+0,4.0220e-5,2.1378e-8,1.2058e-8,1.3289e-8,1.7625e-1
28516,CC(CSCCCO[Cu])OC(=O)[Au],1.3770e+0,4.3675e+2,1.7000e+1,1.3272e+0,1.0766e-4,4.7532e-8,2.6967e-8,4.5389e-8,-1.1475e-1
28517,C=C(CO[Cu])C(=O)N(CCC)CCOC(=O)[Au],1.3680e+0,4.7375e+2,1.7000e+1,1.3056e+0,7.3587e-5,3.6416e-8,2.1927e-8,1.9476e-8,-1.6587e-2
28518,CCC(CC)(CNC(C)C(C)O[Cu])OC(=O)[Au],1.3482e+0,4.7581e+2,1.9000e+1,1.1725e+0,2.4910e-5,2.9563e-8,1.2104e-8,1.6800e-8,-9.7647e-1
28519,CN(CC(C)(C)C#N)C(=O)C(CN[Cu])OC(=O)[Au],1.4260e+0,4.8576e+2,3.1000e+1,1.3142e+0,6.6937e-5,3.0637e-8,1.3288e-8,1.3599e-8,5.1540e-2
28520,CC(CCCOC(=O)[Au])O[Cu],1.4402e+0,3.9066e+2,2.2000e+1,1.2782e+0,6.8666e-5,2.9925e-8,2.5408e-8,2.9852e-8,3.3515e-1
28521,CCC(CC)(CC)NCC(CO[Cu])OC(=O)[Au],1.4916e+0,4.7581e+2,3.1000e+1,1.1980e+0,2.8204e-5,3.3939e-8,1.9196e-8,1.2887e-8,-1.3655e+0
28522,CCOCC(CNCC(C)O[Cu])OC(=O)[Au],1.4276e+0,4.6375e+2,1.9000e+1,1.2350e+0,9.8820e-5,5.9299e-8,2.2367e-8,2.8040e-8,-1.1079e-1
28523,CCOCC(CNCC(C)(C)O[Cu])OC(=O)[Au],1.3361e+0,4.7778e+2,1.9000e+1,1.1971e+0,7.1658e-5,5.1715e-8,1.6408e-8,2.3371e-8,-5.8419e-2
28524,CCCCC(CNCCOC(=O)[Au])O[Cu],1.3937e+0,4.4775e+2,1.9000e+1,1.1959e+0,9.0502e-5,5.7450e-8,3.7278e-8,3.9140e-8,-1.1344e-1
28525,CCC(CN(C)CCO[Cu])NC(=O)[Au],1.3764e+0,4.3274e+2,1.9000e+1,1.2161e+0,7.1809e-5,2.7926e-8,1.4082e-8,1.9708e-8,1.0937e-1
28526,CC(CCN(C)CCCOC(=O)[Au])O[Cu],1.3770e+0,4.4775e+2,1.6000e+1,1.2106e+0,8.6472e-5,3.4361e-8,2.7789e-8,4.4620e-8,3.8647e-1
28527,CC(CO[Cu])CSCCCOC(=O)[Au],1.4786e+0,4.5078e+2,1.6000e+1,1.3135e+0,8.5800e-5,4.7785e-8,2.4678e-8,3.4238e-8,-9.5513e-2
28528,COCC(C)N(C)CC(CN[Cu])OC(=O)[Au],1.3228e+0,4.6277e+2,3.1000e+1,1.2312e+0,8.1119e-5,2.9872e-8,2.2784e-8,2.1734e-8,3.5466e-1
28529,CCCCC(CC)NC(CO[Cu])COC(=O)[Au],1.4808e+0,4.7581e+2,2.6000e+1,1.1931e+0,4.4523e-5,4.2561e-8,3.9580e-8,2.4405e-8,-4.8734e-1
28530,CCCOC(=O)C(C)(CO[Cu])COC(=O)[Au],1.3509e+0,4.6272e+2,2.6000e+1,1.2878e+0,1.6922e-5,1.8823e-8,1.4146e-8,1.7682e-8,-7.0911e-1
28531,CCCCNC(CO[Cu])COC(=O)[Au],1.3786e+0,4.3373e+2,2.6000e+1,1.2277e+0,7.4341e-5,5.6055e-8,2.2670e-8,2.6485e-8,-1.4457e-1
28532,C#CCC(COC(=O)[Au])NCC(COC)O[Cu],1.3612e+0,4.7375e+2,1.9000e+1,1.2845e+0,8.7298e-5,4.6967e-8,1.3844e-8,2.3262e-8,-1.8786e-1
28533,CCOCC(CN(C)CCO[Cu])OC(=O)[Au],1.4276e+0,4.6375e+2,1.9000e+1,1.2434e+0,1.2705e-4,6.2167e-8,2.9640e-8,4.1878e-8,1.0956e-1
28534,CC(=O)C=C(C)NC(=O)C(CNC(=O)[Au])N[Cu],1.2669e+0,4.7173e+2,3.1000e+1,1.4322e+0,2.9721e-5,8.3835e-9,3.9591e-9,4.7862e-9,3.3322e-2
28535,CCN(CCCOC(=O)[Au])CC(C)(C)O[Cu],1.4486e+0,4.6178e+2,1.7000e+1,1.2083e+0,6.6305e-5,4.3544e-8,1.9489e-8,2.0612e-8,-2.3412e-1
28536,CC(C)C(CNC(=O)[Au])C(=O)NCCN[Cu],1.4631e+0,4.5977e+2,1.7000e+1,1.3050e+0,6.5177e-5,1.8025e-8,1.7291e-8,1.0496e-8,3.8486e-1
28537,CC(C)CNCC(COC(=O)[Au])O[Cu],1.3228e+0,4.3373e+2,3.1000e+1,1.2064e+0,5.4736e-5,5.0779e-8,2.3885e-8,2.2934e-8,-1.5580e-1
28538,O=C(O)CCN(CCCO[Cu])CCOC(=O)[Au],1.4923e+0,4.7773e+2,1.7000e+1,1.3879e+0,5.4458e-5,2.3894e-8,1.5289e-8,1.9167e-8,8.1231e-2
28539,CCC(C)CC(C)NCC(CO[Cu])OC(=O)[Au],1.4916e+0,4.7581e+2,3.1000e+1,1.1901e+0,3.5254e-5,3.5222e-8,1.9797e-8,1.2434e-8,-2.4891e-1
28540,CCCNCC(CO[Cu])OC(=O)[Au],1.4387e+0,4.1970e+2,3.1000e+1,1.2563e+0,3.5156e-5,2.5181e-8,1.6870e-8,1.7262e-8,2.8595e-1
28541,CCOCC(CN(CC)CCOC(=O)[Au])O[Cu],1.3361e+0,4.7778e+2,1.9000e+1,1.2211e+0,9.9695e-5,5.2640e-8,2.1849e-8,2.4798e-8,-1.3417e-1
28542,CC(C)(C)C(COC(=O)[Au])N[Cu],1.3986e+0,4.0370e+2,3.1000e+1,1.1971e+0,3.2975e-5,1.8272e-8,1.2264e-8,8.4513e-9,-1.6297e-1
28543,CC(C)(CNCCCCOC(=O)[Au])O[Cu],1.3770e+0,4.4775e+2,1.6000e+1,1.2007e+0,5.3948e-5,3.2117e-8,1.5098e-8,2.4743e-8,-2.0933e-2
28544,CCC(CNCC(CC)(CC)OC(=O)[Au])O[Cu],1.3482e+0,4.7581e+2,1.9000e+1,1.1729e+0,2.7911e-5,2.8117e-8,1.5126e-8,1.7792e-8,5.3096e-2
28545,CCC(CCO[Cu])CNCC(CC)OC(=O)[Au],1.4389e+0,4.7581e+2,1.6000e+1,1.1723e+0,6.0112e-5,4.6808e-8,3.1766e-8,4.3530e-8,-1.1151e-1
28546,CC(CNC(C)C(C)OC(=O)[Au])O[Cu],1.3687e+0,4.3373e+2,1.9000e+1,1.2137e+0,6.7564e-5,4.0798e-8,2.0010e-8,2.8098e-8,5.4098e-2
28547,CCC(CNCC(C)(C)O[Cu])OC(=O)[Au],1.3937e+0,4.4775e+2,1.9000e+1,1.2000e+0,5.5159e-5,3.2798e-8,1.6605e-8,2.0119e-8,9.1276e-2
28548,CC(C)(CCSCCOC(=O)[Au])O[Cu],1.3924e+0,4.5078e+2,1.7000e+1,1.3108e+0,9.2647e-5,4.5024e-8,1.9147e-8,3.0846e-8,-2.2706e-1
28549,CC(C)CC(CO[Cu])NC(=O)[Au],1.3986e+0,4.0370e+2,3.1000e+1,1.2024e+0,3.1465e-5,2.0567e-8,8.8806e-9,9.9318e-9,-8.5312e-2
28550,CCC(CO[Cu])NC(=O)CCCCOC(=O)[Au],1.4935e+0,4.7576e+2,1.4000e+1,1.3027e+0,8.2208e-5,3.0290e-8,1.1992e-8,1.1133e-8,7.9892e-2
28551,CCCCC(CO[Cu])OC(=O)[Au],1.3891e+0,4.0468e+2,3.1000e+1,1.2267e+0,3.1771e-5,4.0110e-8,1.9544e-8,1.9285e-8,-1.0417e+0
28552,CC(CN(C)CC(C)OC(=O)[Au])N[Cu],1.3764e+0,4.3274e+2,1.9000e+1,1.1995e+0,7.6370e-5,3.4338e-8,1.7344e-8,2.1899e-8,-1.4811e-1
28553,C#CCCCC(=O)NCC(CO[Cu])OC(=O)[Au],1.2669e+0,4.7173e+2,3.1000e+1,1.3556e+0,4.5777e-5,1.8865e-8,1.3224e-8,1.1814e-8,1.5939e-1
28554,CN(CCCOC(=O)[Au])C(C)(C)CO[Cu],1.4146e+0,4.4775e+2,1.7000e+1,1.2243e+0,6.7508e-5,3.3476e-8,2.2014e-8,3.0705e-8,8.0198e-2
28555,CCC(CN(C)CC(C)(C)OC(=O)[Au])O[Cu],1.4415e+0,4.6178e+2,1.9000e+1,1.1921e+0,3.8505e-5,3.2392e-8,1.4096e-8,2.0322e-8,-4.4512e-1
28556,CC(C)N(CCN[Cu])CCOC(=O)[Au],1.3764e+0,4.3274e+2,1.9000e+1,1.2243e+0,1.0381e-4,4.1234e-8,2.3547e-8,2.5962e-8,7.6980e-2
28557,CCCC(C)NC(CO[Cu])COC(=O)[Au],1.4582e+0,4.4775e+2,2.6000e+1,1.2134e+0,2.8653e-5,2.7621e-8,1.8630e-8,2.5128e-8,-5.2387e-1
28558,CC(C)(C)C(=O)NC(CO[Cu])COC(=O)[Au],1.3575e+0,4.6174e+2,2.6000e+1,1.2873e+0,4.7569e-5,2.0550e-8,1.6042e-8,1.1173e-8,1.0452e-1
28559,CC(C#CC#CC(C)OC(=O)[Au])O[Cu],1.4771e+0,4.2467e+2,1.7000e+1,1.2862e+0,3.5054e-5,3.6503e-8,1.8408e-8,1.9172e-8,-5.1743e-1
28560,CSCCC(N[Cu])C(=O)NCCNC(=O)[Au],1.3359e+0,4.7781e+2,1.9000e+1,1.4022e+0,8.7971e-5,2.3818e-8,1.1643e-8,1.1857e-8,1.9664e-1
28561,CCOC(C)OC(CCO[Cu])COC(=O)[Au],1.3818e+0,4.6474e+2,2.2000e+1,1.2826e+0,9.0888e-5,3.4999e-8,2.2171e-8,2.6000e-8,5.4227e-2
28562,CC(C)(C)CN(CCO[Cu])CCOC(=O)[Au],1.4415e+0,4.6178e+2,1.9000e+1,1.2077e+0,3.4011e-5,2.6870e-8,1.5803e-8,1.3157e-8,-1.8668e-1
28563,CC(=O)C(C)SCC(COC(=O)[Au])O[Cu],1.3100e+0,4.6476e+2,3.1000e+1,1.3858e+0,9.8813e-5,3.8063e-8,3.1715e-8,2.2820e-8,1.5025e-1
28564,CN(CCOC(=O)[Au])C(=O)C(CC#N)N[Cu],1.4710e+0,4.5771e+2,1.9000e+1,1.4290e+0,4.8291e-5,1.3873e-8,1.0605e-8,8.1896e-9,3.2798e-1
28565,CCC(=O)N(C)CC(C)(CO[Cu])COC(=O)[Au],1.4811e+0,4.7576e+2,2.6000e+1,1.3029e+0,2.9741e-5,1.5998e-8,9.9724e-9,1.1015e-8,-2.4093e-1
28566,COCC(CN(C)CCCNC(=O)[Au])O[Cu],1.4416e+0,4.6277e+2,1.7000e+1,1.2609e+0,1.0530e-4,3.2432e-8,1.5819e-8,2.0283e-8,-1.8806e-1
28567,O=C([Au])NCCNC(=O)CCCCCCN[Cu],1.4853e+0,4.7379e+2,1.2000e+1,1.2910e+0,6.9474e-5,1.7377e-8,1.3723e-8,1.6561e-8,3.0748e-1
28568,COCC(CN(CCOC(=O)[Au])C(C)C)O[Cu],1.3361e+0,4.7778e+2,1.9000e+1,1.2333e+0,4.6491e-5,2.2985e-8,1.2589e-8,1.7419e-8,1.0097e-1
28569,CC(C)OCCNCC(CO[Cu])OC(=O)[Au],1.3164e+0,4.6375e+2,3.1000e+1,1.2233e+0,1.0772e-4,5.9604e-8,3.3205e-8,3.5133e-8,2.2046e-1
28570,CCSCCNC(CO[Cu])COC(=O)[Au],1.3308e+0,4.6579e+2,2.6000e+1,1.3120e+0,9.6314e-5,5.3126e-8,3.4616e-8,3.5239e-8,4.0493e-2
28571,C=C(CO[Cu])C(=O)NOC(C)(C)COC(=O)[Au],1.4395e+0,4.7572e+2,1.6000e+1,1.3651e+0,8.1631e-5,2.3809e-8,1.8374e-8,1.7158e-8,2.3262e-1
28572,CCC(NC(=O)[Au])C(O[Cu])C(C)C,1.4566e+0,4.1773e+2,3.1000e+1,1.1849e+0,2.0700e-5,2.2618e-8,1.2631e-8,8.4932e-9,-3.8153e-1
28573,O=C([Au])OCC(CO[Cu])=NO,1.4542e+0,3.9160e+2,2.6000e+1,1.6064e+0,6.6530e-5,1.6423e-8,1.0246e-8,1.1425e-8,1.1301e-1
28574,O=C(CCCCCO[Cu])NCC#CCOC(=O)[Au],1.4242e+0,4.8576e+2,1.1000e+1,1.3334e+0,9.0495e-5,2.6204e-8,2.5308e-8,1.8141e-8,3.2712e-1
28575,CNC(=O)CN(CCN[Cu])CCOC(=O)[Au],1.4417e+0,4.6174e+2,1.9000e+1,1.3512e+0,9.2844e-5,2.2591e-8,1.6288e-8,1.9035e-8,3.1548e-1
28576,CCN(CCCCN[Cu])CC(C)(C)OC(=O)[Au],1.4455e+0,4.7482e+2,1.6000e+1,1.1852e+0,4.1514e-5,2.2839e-8,1.6443e-8,1.7885e-8,-9.7878e-2
28577,CC(CCO[Cu])CCOC(=O)[Au],1.3889e+0,4.0468e+2,1.9000e+1,1.2429e+0,1.1813e-4,5.3041e-8,3.1316e-8,4.6704e-8,2.5178e-1
28578,CC(C)N(C)CC(CNC(=O)[Au])O[Cu],1.3304e+0,4.3274e+2,3.1000e+1,1.1932e+0,6.1310e-5,2.7401e-8,1.5369e-8,1.1134e-8,-5.4867e-2
28579,CC(C#N)(CO[Cu])NC(=O)[Au],1.4102e+0,3.8663e+2,3.1000e+1,1.4078e+0,3.3612e-5,1.1255e-8,6.6293e-9,6.3037e-9,1.3617e-2
28580,CC(COC(=O)[Au])NCC(O[Cu])C(F)(F)F,1.3616e+0,4.7367e+2,1.9000e+1,1.4592e+0,5.5266e-5,3.8225e-8,2.7790e-8,1.9833e-8,2.3778e-1
28581,O=C([Au])NCCN(CCN[Cu])CC(F)(F)F,1.3742e+0,4.7170e+2,1.9000e+1,1.4680e+0,9.2826e-5,2.8715e-8,1.6550e-8,1.6724e-8,2.1627e-1
28582,COCC#CC(=O)NCC(CO[Cu])OC(=O)[Au],1.2552e+0,4.7370e+2,3.1000e+1,1.4153e+0,7.9641e-5,2.5416e-8,1.3615e-8,8.3066e-9,1.3967e-1
28583,CCCC(CO[Cu])OC(=O)[Au],1.3668e+0,3.9066e+2,3.1000e+1,1.2644e+0,4.2943e-5,3.2719e-8,1.4719e-8,1.9541e-8,-6.0233e-2
28584,CCC(CNCC(C)CCOC(=O)[Au])O[Cu],1.3985e+0,4.6178e+2,1.6000e+1,1.1837e+0,7.4195e-5,4.9265e-8,2.0855e-8,3.2326e-8,-8.8578e-3
28585,CC(C)C(CNCCCCCOC(=O)[Au])O[Cu],1.4932e+0,4.7581e+2,1.4000e+1,1.1778e+0,5.1635e-5,3.6351e-8,1.6166e-8,2.7523e-8,-3.4785e-1
28586,CN(CCC(C)(C)OC(=O)[Au])CC(C)(C)O[Cu],1.3550e+0,4.7581e+2,1.7000e+1,1.1768e+0,6.4979e-5,3.3538e-8,2.6223e-8,1.9918e-8,1.2366e-1
28587,CN(CCCNC(=O)[Au])CC(C)(C)O[Cu],1.4221e+0,4.4677e+2,1.7000e+1,1.2095e+0,8.5102e-5,3.2766e-8,2.1661e-8,1.8767e-8,1.3406e-1
28588,O=C([Au])NC(CC#CCN[Cu])C(=O)O,1.4095e+0,4.2867e+2,1.9000e+1,1.4846e+0,8.0860e-5,1.5317e-8,1.6199e-8,9.5869e-9,4.4405e-1
28589,C#CC(C)(NC(=O)[Au])C(=O)NCCNCCO[Cu],1.4278e+0,4.8576e+2,1.4000e+1,1.3395e+0,6.7565e-5,1.8164e-8,1.1861e-8,8.9216e-9,3.0148e-1
28590,NOC(=O)C(O[Cu])C(OC(=O)[Au])C(=O)ON,1.2981e+0,4.6662e+2,3.1000e+1,1.6895e+0,9.4799e-5,2.4798e-8,1.8133e-8,8.6880e-9,1.0821e-1
28591,CCC(C)NCC(CN[Cu])OC(=O)[Au],1.3304e+0,4.3274e+2,3.1000e+1,1.2018e+0,3.6701e-5,2.4314e-8,1.2292e-8,1.3702e-8,2.8576e-1
28592,CCC(CCN[Cu])NC(=O)[Au],1.4869e+0,3.8869e+2,2.6000e+1,1.2734e+0,4.7120e-5,2.0555e-8,7.7693e-9,7.4739e-9,-4.2576e-2
28593,CC(CCCOC(=O)[Au])NC(=O)CCCN[Cu],1.4799e+0,4.7478e+2,1.3000e+1,1.2828e+0,5.1704e-5,1.8738e-8,9.1078e-9,1.3628e-8,1.1915e-2
28594,C=C(CO[Cu])COC(=O)[Au],1.3904e+0,3.7461e+2,2.6000e+1,1.3979e+0,1.9298e-4,5.6861e-8,3.2221e-8,4.6861e-8,3.0360e-1
28595,CC(C)CNC(CO[Cu])COC(=O)[Au],1.3786e+0,4.3373e+2,2.6000e+1,1.2245e+0,2.5484e-5,2.4910e-8,1.1058e-8,1.7092e-8,-1.9212e-1
28596,C=CCOCC(CO[Cu])OC(=O)[Au],1.4480e+0,4.1867e+2,3.1000e+1,1.3210e+0,3.6812e-5,2.9562e-8,1.2208e-8,1.3867e-8,-2.0806e-1
28597,CN(CCOC(=O)[Au])CC(C)(C)O[Cu],1.3687e+0,4.3373e+2,1.9000e+1,1.2441e+0,8.1719e-5,3.9502e-8,1.8318e-8,2.4509e-8,1.0929e-2
28598,COCC(CNCC(C)CCO[Cu])OC(=O)[Au],1.4260e+0,4.7778e+2,1.6000e+1,1.2298e+0,9.1026e-5,5.2377e-8,2.4095e-8,4.0033e-8,-3.6186e-2
28599,CCC(COC)NCC(COC(=O)[Au])O[Cu],1.3164e+0,4.6375e+2,3.1000e+1,1.2464e+0,7.9845e-5,4.5962e-8,1.5654e-8,2.5923e-8,-1.2822e-2
28600,O=C([Au])OCCCNCC(O[Cu])C(F)(F)F,1.3685e+0,4.7367e+2,1.7000e+1,1.4631e+0,4.1298e-5,2.2791e-8,1.5662e-8,2.2196e-8,6.0503e-2
28601,CC(CC(OC(=O)[Au])C(C)C)O[Cu],1.3409e+0,4.1871e+2,2.6000e+1,1.1929e+0,2.1482e-5,2.1557e-8,1.2479e-8,1.9093e-8,-3.0234e-1
28602,CC(N(C)CCO[Cu])C(C)(C)OC(=O)[Au],1.3937e+0,4.4775e+2,1.9000e+1,1.2297e+0,3.1755e-5,2.6200e-8,1.9250e-8,2.2309e-8,-3.2163e-1
28603,CC(C)(CCOC(=O)[Au])O[Cu],1.4646e+0,3.9066e+2,2.6000e+1,1.2924e+0,3.0041e-5,1.7648e-8,1.4829e-8,1.5695e-8,4.0526e-2
28604,CC(C)(C)C(NC(=O)[Au])C(=O)NCCCO[Cu],1.3614e+0,4.7478e+2,1.7000e+1,1.2631e+0,3.0135e-5,1.1235e-8,7.4790e-9,5.2141e-9,1.9545e-1
28605,O=C([Au])OC(CS)CO[Cu],1.4921e+0,3.9467e+2,3.1000e+1,1.5111e+0,3.6997e-5,1.9608e-8,1.1106e-8,1.2185e-8,-1.1320e-1
28606,CC(NCC(C)(C)OC(=O)[Au])C(C)O[Cu],1.3937e+0,4.4775e+2,1.9000e+1,1.2004e+0,3.2187e-5,2.5690e-8,1.3761e-8,1.3865e-8,-4.9073e-1
28607,O=C([Au])OCC(=O)OCCCCO[Cu],1.4794e+0,4.3467e+2,1.6000e+1,1.4015e+0,8.2464e-5,2.5547e-8,2.3346e-8,2.7041e-8,4.3087e-1
28608,CCN(CCOC(=O)[Au])C(=O)C(C)CN[Cu],1.4560e+0,4.6075e+2,1.7000e+1,1.3011e+0,7.4781e-5,3.0936e-8,1.0868e-8,1.2738e-8,-2.9038e-1
28609,CCC(C)(CN[Cu])OC(=O)[Au],1.3772e+0,3.8967e+2,3.1000e+1,1.2420e+0,2.0142e-5,9.7134e-9,7.3275e-9,6.3908e-9,-1.2476e-1
28610,CC(OC(=O)[Au])C(=O)NC(C)(C)CO[Cu],1.3940e+0,4.4771e+2,1.9000e+1,1.3339e+0,6.7565e-5,2.6508e-8,1.2440e-8,8.0460e-9,-3.5901e-1
28611,CCCCC(NC(=O)[Au])C(=O)NCCO[Cu],1.4488e+0,4.6075e+2,1.9000e+1,1.2997e+0,8.3292e-5,2.4976e-8,1.5160e-8,1.3517e-8,1.5772e-1
28612,CCC(C)(CNC(C)C(C)OC(=O)[Au])O[Cu],1.4415e+0,4.6178e+2,1.9000e+1,1.1876e+0,3.7173e-5,3.7002e-8,2.0876e-8,2.5551e-8,1.5453e-2
28613,CCCCCC(CNCCOC(=O)[Au])O[Cu],1.4415e+0,4.6178e+2,1.9000e+1,1.1906e+0,1.3057e-4,1.0389e-7,3.9562e-8,3.8517e-8,-2.0067e-1
28614,CC(C)NC(=O)CC(CN[Cu])OC(=O)[Au],1.4361e+0,4.4672e+2,3.1000e+1,1.3298e+0,4.8918e-5,2.5373e-8,9.5491e-9,8.9736e-9,1.3027e-1
28615,O=C([Au])OCC(CNCC(F)(F)F)O[Cu],1.3434e+0,4.5964e+2,3.1000e+1,1.5232e+0,4.2434e-5,3.6222e-8,1.8499e-8,1.1429e-8,-4.9774e-1
28616,C=CC(CO[Cu])NC(=O)C(C)NC(=O)[Au],1.4165e+0,4.4471e+2,1.9000e+1,1.3630e+0,5.3318e-5,1.8258e-8,1.0680e-8,6.3343e-9,1.5045e-1
28617,CC(C)(CNC(=O)[Au])NC(=O)CCN[Cu],1.4299e+0,4.4574e+2,1.7000e+1,1.3414e+0,7.3843e-5,1.4657e-8,1.6205e-8,8.8711e-9,5.6165e-1
28618,CCN(CC(C)OC(=O)[Au])CC(C)(C)O[Cu],1.4415e+0,4.6178e+2,1.9000e+1,1.2070e+0,3.7169e-5,5.0709e-8,1.9331e-8,2.1026e-8,-6.0883e-1
28619,CC(OC(=O)[Au])C(N[Cu])C(=O)N(C)CCC#N,1.2669e+0,4.7173e+2,3.1000e+1,1.3641e+0,5.8593e-5,1.6888e-8,1.5894e-8,5.7165e-9,2.1490e-1
28620,CC(C)CCNCC(CO[Cu])OC(=O)[Au],1.4283e+0,4.4775e+2,3.1000e+1,1.2108e+0,2.5089e-5,3.3765e-8,2.6190e-8,1.5851e-8,-5.2775e-1
28621,CC(C)(O[Cu])C(=O)OCCOC(=O)[Au],1.4975e+0,4.3467e+2,1.9000e+1,1.3799e+0,6.7250e-5,2.6246e-8,1.7477e-8,1.6018e-8,2.5859e-1
28622,CC(C#CC(C)OC(=O)[Au])O[Cu],1.4601e+0,4.0065e+2,2.2000e+1,1.2879e+0,4.4051e-5,1.9069e-8,1.6077e-8,1.1037e-8,-1.0122e-1
28623,CCC(CCO[Cu])OC(=O)[Au],1.4646e+0,3.9066e+2,2.6000e+1,1.2823e+0,1.2340e-4,6.0164e-8,3.6555e-8,3.6784e-8,-1.5594e-1
28624,C#CCN(C)CC(OC(=O)[Au])C(C)(C)O[Cu],1.3563e+0,4.5775e+2,3.1000e+1,1.2487e+0,6.2343e-5,4.3801e-8,1.9450e-8,9.6532e-9,-3.1144e-1
28625,CN(CCCN[Cu])CCNC(=O)[Au],1.4230e+0,4.1773e+2,1.7000e+1,1.2643e+0,8.1338e-5,1.7061e-8,2.1762e-8,1.6792e-8,6.2865e-1
28626,CC(O[Cu])C(C)N(C)CC(C)(C)OC(=O)[Au],1.4415e+0,4.6178e+2,1.9000e+1,1.2044e+0,1.9820e-5,2.6372e-8,1.0852e-8,1.3741e-8,-7.3039e-1
